event_number, px, py, pz, E
7369 1.75604 -3.19741 0.759611 3.72614
7369 1.62743 -2.79989 0.572572 3.28873
7369 0.609401 2.79628 1.35709 3.16737
7369 0.0948517 0.335359 0.119871 0.368553
7369 -4.22129 -5.56462 0.987292 7.05401
7369 -0.146461 -0.231594 0.0520143 0.278912
7369 9.62658 -10.7094 0.543984 14.4103
7369 0.347977 -0.423474 0.0105784 0.548206
7369 3.0078 0.00194967 0.766125 3.10384
7369 0.509538 0.0416475 0.169017 0.538452
7370 0.620182 6.44601 1.88498 6.74454
7370 0.268541 2.40187 0.627212 2.4969
7370 -8.3484 -11.5965 -9.61798 17.2244
7370 -3.03046 -4.34766 -3.54847 6.37789
7370 0.277104 -8.60358 -2.17402 8.87833
7370 -0.0133354 -0.998228 -0.259055 1.03138
7370 -5.79346 1.36297 -2.47623 6.44621
7370 -1.64798 0.355951 -0.631736 1.80045
7370 -3.50465 4.95392 -3.1222 6.82437
7370 -0.769248 1.1782 -0.681102 1.56326
7371 -0.00462515 -6.09047 -3.22225 6.89034
7371 -0.0353022 -0.408712 -0.216252 0.463742
7371 -0.718769 3.70428 -0.505296 3.80705
7371 -0.236497 1.04706 -0.0792748 1.07636
7371 -4.85213 7.6491 0.201074 9.06048
7371 -0.299358 0.412194 0.0113364 0.509557
7371 11.0354 5.73003 2.46765 12.6768
7371 2.68182 1.45723 0.640674 3.11868
7371 6.53157 8.6162 0.853851 10.8457
7371 2.5009 3.31896 0.245173 4.16295
7372 1.22404 11.5034 0.851352 11.5996
7372 0.42911 4.27379 0.23775 4.30186
7372 -13.2261 7.41518 -3.15517 15.4877
7372 -3.85014 2.12933 -0.846079 4.48035
7372 2.18336 2.56392 0.470707 3.40034
7372 0.167614 0.212505 0.000846348 0.270654
7372 0.691656 0.834681 -0.691113 1.28558
7372 0.220183 0.230656 -0.125003 0.342503
7372 2.57389 5.75816 -3.22804 7.0853
7372 1.90814 4.31044 -2.2836 5.23791
7373 -5.59077 -1.20474 -2.85783 6.39338
7373 -0.633535 -0.125694 -0.372837 0.74577
7373 -4.06108 7.14621 2.37211 8.55497
7373 -3.35523 5.69004 1.96755 6.89241
7373 5.04955 -4.73055 1.89005 7.17275
7373 3.37053 -3.13827 1.37156 4.80525
7373 -2.54454 -3.37167 0.380319 4.24117
7373 -1.99557 -2.47815 0.347681 3.20069
7373 0.122269 8.65242 -5.12206 10.0556
7373 0.217935 7.42281 -4.3336 8.59801
7374 0.851623 3.22234 0.134382 3.33569
7374 0.100371 0.587504 0.00316218 0.596025
7374 -0.716002 7.07503 -4.68043 8.51323
7374 -0.142935 1.17795 -0.841346 1.4546
7374 -0.884633 -9.51664 1.53699 9.68046
7374 -0.590681 -6.09677 1.09192 6.22187
7374 -5.27908 7.00398 -3.55573 9.46402
7374 -5.26255 6.87012 -3.38369 9.29206
7374 -7.3953 8.52069 7.1059 13.3337
7374 -1.15156 1.24974 1.05396 1.99969
7375 -6.4349 2.6421 -2.75844 7.48315
7375 -0.371279 0.121635 -0.139445 0.414834
7375 -0.106008 7.48399 1.31185 7.59884
7375 0.0316559 6.77975 1.20268 6.88567
7375 0.0335392 -9.81853 4.33128 10.7315
7375 -0.0313222 -0.630589 0.270797 0.686989
7375 3.13846 -8.20161 -2.49482 9.1291
7375 0.616299 -1.46774 -0.424866 1.6476
7375 2.02972 3.75742 2.26647 4.83476
7375 0.576072 1.17778 0.636575 1.45748
7376 4.27369 4.81951 1.8191 6.69337
7376 3.13678 3.43332 1.21843 4.80745
7376 1.25142 0.337456 0.110203 1.3008
7376 0.660798 0.0860401 0.0189783 0.666646
7376 5.89214 -5.03204 2.67885 8.19847
7376 4.35112 -3.56504 1.93706 5.94929
7376 -1.72818 1.50302 -1.32006 2.64353
7376 -0.0574986 0.0522812 -0.0180814 0.0797894
7376 -0.0397958 0.803459 -0.00838693 0.804488
7376 0.0473032 0.415767 -0.0742921 0.424993
7377 -11.6217 -6.89193 -2.76861 13.7923
7377 -0.0466452 -0.0380602 -0.0114641 0.0612844
7377 -0.200307 0.382659 -0.126213 0.449978
7377 -0.0803065 0.0498899 0.0113854 0.0952248
7377 -2.30341 14.1776 -8.98011 16.9397
7377 -0.608531 3.34023 -2.13336 4.00983
7377 0.921004 -1.672 0.936513 2.12624
7377 0.197267 -0.481549 0.297801 0.599575
7377 -1.28405 4.40127 -3.23441 5.61082
7377 -0.472666 1.93794 -1.40622 2.44059
7378 1.59773 -2.8354 1.91843 3.77791
7378 0.659796 -1.3061 0.791891 1.66383
7378 10.5546 -3.95094 3.0285 11.6697
7378 7.97243 -3.03079 2.17923 8.80309
7378 2.73988 0.546204 -0.294311 2.80925
7378 0 0 -0 0
7378 -5.80535 7.1942 2.09379 9.47853
7378 -1.4812 1.7727 0.579472 2.38164
7378 -0.545462 0.845719 0.341256 1.06265
7378 -0.0835195 0.214772 0.0320188 0.232654
7379 -12.5837 2.38527 3.99285 13.4158
7379 -3.68018 0.734089 1.23675 3.95122
7379 0.592268 1.03966 0.859877 1.47345
7379 0.111901 0.188688 0.0914733 0.237681
7379 -0.674839 0.113746 -0.0620092 0.687162
7379 -0.361665 -0.0304475 -0.070795 0.369784
7379 -1.68328 -1.51479 1.16318 2.54578
7379 -0.54301 -0.394624 0.319808 0.743549
7379 7.71728 6.50716 -3.51907 10.6903
7379 1.47137 1.22647 -0.729276 2.04963
7380 -10.1159 3.63466 2.0517 10.9431
7380 -1.66969 0.593462 0.282935 1.79446
7380 -6.7731 1.18341 -4.57869 8.26073
7380 -1.0652 0.138788 -0.746689 1.30823
7380 -9.04016 1.12995 3.65796 9.81743
7380 -4.97081 0.720877 2.03485 5.41934
7380 10.5349 -3.04162 0.495412 10.9764
7380 4.4933 -1.30162 0.123235 4.67965
7380 3.31824 1.76164 -1.30752 3.9779
7380 0.332915 0.153557 -0.089171 0.377311
7381 6.06422 -8.07806 -5.11573 11.3226
7381 5.53128 -7.19308 -4.51395 10.1347
7381 -12.3479 4.0259 6.65068 14.5915
7381 -6.58736 2.23481 3.50163 7.78775
7381 -4.66262 8.42832 -2.94549 10.0724
7381 -0.342126 0.697019 -0.232663 0.810567
7381 8.06946 8.05984 -4.04013 12.0996
7381 3.61038 3.72625 -1.80346 5.49293
7381 0.47116 0.141153 -0.00408994 0.491866
7381 0.341526 0.0395457 -0.0992329 0.357842
7382 -3.6709 5.11983 1.23614 6.41998
7382 -2.15321 3.07122 0.638086 3.80471
7382 -6.87058 -7.94116 2.94698 10.9065
7382 -6.11966 -7.14456 2.51675 9.73802
7382 -7.94816 5.15425 2.51411 9.80103
7382 -2.14266 1.47039 0.710075 2.69393
7382 -3.02171 8.80748 -5.69232 10.9135
7382 -2.09819 5.84903 -3.87911 7.32537
7382 -3.08027 2.24793 -0.621019 3.86353
7382 -0.360382 0.307388 -0.108972 0.486043
7383 -6.77413 2.61797 -3.77526 8.18506
7383 -0.970043 0.369618 -0.597539 1.19777
7383 0.961379 11.2045 2.99316 11.6372
7383 0.508995 7.19619 1.917 7.46452
7383 -0.439886 6.89168 0.239106 6.90985
7383 -0.305786 3.51538 0.174268 3.53295
7383 1.98788 -4.24877 -2.75542 5.44022
7383 0.697231 -1.3169 -0.898245 1.73988
7383 3.60141 3.50311 0.389603 5.03922
7383 0.459051 0.427745 0.00285637 0.627457
7384 4.10328 4.07293 -0.941542 5.85766
7384 2.01652 1.93078 -0.374605 2.81684
7384 -5.57969 9.20448 2.52717 11.0563
7384 -1.51262 2.54626 0.628062 3.02753
7384 6.49248 -1.84596 -0.733125 6.7895
7384 4.27002 -1.12313 -0.545316 4.44881
7384 -2.45167 2.90232 -2.78224 4.70903
7384 -0.0958827 0.147201 -0.153224 0.233108
7384 -3.04717 -7.1395 3.3325 8.44768
7384 -0.436335 -0.921853 0.469519 1.12279
7385 12.2408 0.981371 -4.86775 13.2097
7385 1.3611 0.0751428 -0.508657 1.45498
7385 6.86591 -13.0557 4.62157 15.458
7385 0.442186 -0.805856 0.319058 0.973001
7385 3.90858 -5.09047 -2.61064 6.92859
7385 2.41687 -3.32344 -1.65601 4.43045
7385 -3.20805 -4.37456 3.65133 6.53916
7385 -2.37096 -3.40208 2.86707 5.0414
7385 -12.0088 5.23028 -2.75067 13.3841
7385 -0.0406442 0.0215452 -0.0171369 0.0490899
7386 11.0976 0.346954 8.21684 13.8128
7386 1.35862 -0.00460269 1.01019 1.69303
7386 12.479 10.3924 1.58181 16.3166
7386 0.497462 0.445772 0.0779254 0.672498
7386 0.35307 -7.44147 0.326181 7.45697
7386 0.170133 -5.16802 0.310308 5.18013
7386 -5.80424 2.34391 3.90682 7.37878
7386 -3.6088 1.38267 2.50724 4.60667
7386 -2.91242 0.754327 0.349456 3.02875
7386 -0.200564 0.0508255 -0.0113638 0.207215
7387 3.75269 -2.10141 2.96799 5.22566
7387 2.11738 -1.07089 1.64224 2.88566
7387 17.2351 -2.05715 -5.6465 18.2528
7387 2.28484 -0.321732 -0.742977 2.42406
7387 13.419 -4.99961 -5.26115 15.256
7387 2.82165 -1.09675 -1.06428 3.20893
7387 11.6587 -1.17977 1.63308 11.8315
7387 7.77438 -0.798391 0.978578 7.8763
7387 -5.26969 -16.3 -0.86757 17.1527
7387 -0.527842 -1.50186 -0.0720907 1.59355
7388 0.607793 13.7734 9.76367 16.894
7388 0.282698 5.07563 3.67044 6.27009
7388 -15.997 6.22094 6.78578 18.4567
7388 -1.52552 0.61924 0.687681 1.78425
7388 -6.833 -1.35991 0.200586 6.9699
7388 -4.05909 -0.715058 0.0686944 4.12216
7388 15.8663 -9.45212 5.45156 19.2562
7388 0.168511 -0.0926778 0.0694773 0.204481
7388 -3.52455 -3.03732 -3.31235 5.71134
7388 -0.796785 -0.726656 -0.839384 1.36655
7389 2.98555 17.1774 -12.4229 21.408
7389 0.0222615 0.0832143 -0.0683311 0.109952
7389 -9.6793 5.22976 -3.03951 11.4139
7389 -4.56182 2.5702 -1.45499 5.43444
7389 -1.85893 3.68487 0.838847 4.2116
7389 -1.30128 2.80275 0.567588 3.1418
7389 -5.33569 -8.04677 -3.65927 10.3252
7389 -0.518427 -0.824706 -0.331219 1.02889
7389 -3.64918 0.649113 1.27121 3.9184
7389 -1.54603 0.364708 0.546409 1.67982
7390 10.2784 -8.23044 9.42298 16.1919
7390 0.931856 -0.770721 0.821322 1.46183
7390 1.18083 -11.2715 -1.75729 11.4686
7390 0.664965 -6.62007 -1.1324 6.74906
7390 -0.668919 -0.684113 0.0681778 0.959224
7390 -0.249907 -0.331827 -0.0415184 0.417476
7390 -2.32582 6.74411 3.56483 7.97499
7390 -0.409952 1.09119 0.533333 1.28187
7390 -0.136146 -13.1746 3.66242 13.6749
7390 -0.0295115 -3.76811 0.973383 3.89192
7391 0.244071 -1.14199 0.0134431 1.16786
7391 0.109789 -0.25622 0.041083 0.281763
7391 5.56934 12.6033 -0.636285 13.7937
7391 1.13597 2.65953 -0.0831687 2.89318
7391 -8.63235 1.28677 3.18267 9.28992
7391 -0.767656 0.114479 0.32627 0.841934
7391 -7.50998 -3.93528 5.71943 10.2273
7391 -4.76851 -2.5633 3.54222 6.46966
7391 1.88891 3.58425 0.377862 4.06911
7391 0.9658 1.9051 0.291805 2.15576
7392 6.91735 14.0635 3.48322 16.055
7392 1.19438 2.30446 0.571217 2.6577
7392 4.86682 2.54469 -0.983789 5.57935
7392 2.95172 1.48506 -0.499601 3.3418
7392 0.676105 3.57661 -0.865017 3.74133
7392 0.574121 3.54359 -0.755254 3.66838
7392 1.77634 2.52761 0.378515 3.11247
7392 0.0398269 0.0933262 0.0248542 0.104469
7392 5.40974 6.0182 0.792242 8.13091
7392 0.175167 0.160396 0.0217148 0.238499
7393 -2.56438 -6.62958 -1.6797 7.30402
7393 -0.0798498 -0.275855 -0.0785664 0.297732
7393 1.30973 5.05108 2.99457 6.01634
7393 1.01077 3.53183 2.03232 4.19831
7393 -8.25565 -5.50987 6.79466 12.0284
7393 -3.54878 -2.37226 3.03003 5.23475
7393 0.356938 -8.14589 -0.0972971 8.15429
7393 0.194488 -2.71192 -0.0134449 2.71892
7393 13.1029 -3.48318 8.14358 15.8157
7393 0.892062 -0.23078 0.513423 1.05482
7394 9.0282 6.45376 8.22997 13.8164
7394 1.76105 1.31108 1.6813 2.76532
7394 -0.390262 -1.36984 0.687299 1.5815
7394 -0.162925 -0.900748 0.376268 0.989682
7394 -1.32186 3.11435 -1.41397 3.66685
7394 -0.608098 1.2197 -0.547803 1.46885
7394 2.59074 4.55059 -3.23717 6.15622
7394 0 0 -0 0
7394 -13.1977 9.44614 -11.9195 20.1366
7394 -2.55611 1.90006 -2.36002 3.96404
7395 8.39448 -5.84896 -2.50861 10.5343
7395 5.81688 -4.18189 -1.79742 7.38613
7395 3.88806 -10.7158 6.12975 12.9429
7395 0.812322 -2.4117 1.34092 2.8765
7395 2.169 11.8428 -7.94123 14.4229
7395 0.52991 3.27775 -2.20811 3.9875
7395 8.78887 6.07052 6.4124 12.4585
7395 3.70662 2.51548 2.59714 5.17801
7395 -15.1167 -5.62296 9.77974 18.862
7395 -0.832397 -0.276054 0.531311 1.02537
7396 -3.69461 -6.10712 1.72364 7.34289
7396 -0.869609 -1.55939 0.455804 1.84274
7396 -3.75231 -8.3246 6.61904 11.2779
7396 -0.90079 -1.89985 1.46214 2.561
7396 -6.92649 9.34544 -5.72685 12.9657
7396 -4.52148 6.2666 -3.75073 8.58965
7396 -3.61139 2.65831 1.54579 4.74323
7396 -3.34534 2.303 1.40203 4.29661
7396 -6.03874 -7.31767 0.207867 9.48988
7396 -1.32992 -1.54186 0.0886846 2.03811
7397 -11.5749 -3.48261 -6.37778 13.6668
7397 -0.730568 -0.186203 -0.40915 0.857791
7397 -5.13768 -0.412372 -0.95744 5.24237
7397 -0.943856 -0.0396824 -0.12967 0.953548
7397 3.58248 -1.38516 -0.541593 3.87894
7397 1.62704 -0.681584 -0.327026 1.79409
7397 4.44106 -9.31809 -3.60299 10.933
7397 0.457901 -1.0653 -0.409747 1.22981
7397 -3.35334 -2.47973 -1.67841 4.49567
7397 -0.786799 -0.504279 -0.391027 1.01304
7398 -13.0209 -0.910154 9.5959 16.2004
7398 -3.14478 -0.27974 2.35701 3.93998
7398 -0.0579496 -7.4461 3.08488 8.06004
7398 0.0712664 -4.87411 2.01828 5.27593
7398 3.96459 -6.74916 -4.0058 8.79293
7398 0.508537 -0.792565 -0.449997 1.04368
7398 14.3929 -3.7871 -1.7282 14.9828
7398 4.10607 -1.05934 -0.562056 4.27761
7398 -3.50406 -0.580965 -0.13376 3.55441
7398 -0.307186 -0.0287315 -0.0449585 0.311785
7399 10.564 -8.68067 5.68687 14.8086
7399 0.349109 -0.288921 0.162185 0.481307
7399 4.38845 -11.3164 2.42347 12.3771
7399 0.728944 -1.94243 0.362375 2.10611
7399 -2.98835 -4.73642 2.70394 6.21894
7399 -1.91988 -3.06181 1.86555 4.06705
7399 4.64393 7.6306 6.51875 11.0583
7399 0.296116 0.464615 0.363689 0.660168
7399 -3.29764 1.06641 1.38809 3.73342
7399 -1.19072 0.433678 0.580712 1.39396
7400 7.8376 -17.265 9.09288 21.0283
7400 0.0452848 -0.122147 0.069509 0.147655
7400 8.04142 0.882751 0.30761 8.09557
7400 1.23444 0.158339 0.0952345 1.2482
7400 -5.51838 -4.22996 -4.77678 8.4358
7400 -3.78109 -2.98003 -3.41926 5.90496
7400 -7.89121 -1.77097 -1.49986 8.22539
7400 -2.1331 -0.490507 -0.47658 2.24006
7400 4.27468 -1.75524 -2.29591 5.15993
7400 4.11113 -1.57502 -2.27716 4.95656
7401 7.04231 9.6487 7.70697 14.2158
7401 0.992714 1.27793 1.05707 1.93287
7401 16.4338 -3.16995 -1.71372 16.8243
7401 3.16467 -0.634594 -0.385144 3.25056
7401 6.86778 -0.530919 -1.33121 7.01572
7401 0.840625 -0.0216508 -0.181774 0.860326
7401 -0.299588 11.4725 4.83466 12.4532
7401 -0.0604534 0.909735 0.373201 0.985166
7401 -2.08595 -0.97689 0.519697 2.36127
7401 -0.289487 -0.171645 0.117445 0.356452
7402 6.1915 -1.81382 4.35167 7.78214
7402 1.15261 -0.360397 0.750016 1.42159
7402 -4.20411 8.55445 -4.67786 10.6177
7402 -2.2794 4.43822 -2.49549 5.57861
7402 -8.24141 -6.67383 5.94265 12.1563
7402 -0.302019 -0.22771 0.237385 0.446564
7402 -11.6062 -4.62072 3.94243 13.0995
7402 -1.68123 -0.66598 0.62468 1.91319
7402 -1.02273 -6.64691 3.7923 7.72068
7402 -0.0234809 -0.352604 0.192952 0.402631
7403 -0.569214 -0.00867949 0.0167251 0.569526
7403 -0.289003 0.00501233 0.106019 0.307877
7403 -6.3529 5.98466 -0.949073 8.7793
7403 -0.917751 0.815856 -0.097225 1.2318
7403 11.9137 0.757111 2.89759 12.2844
7403 0.386551 0.0196571 0.0696162 0.393261
7403 -8.3638 -9.9496 -8.77375 15.682
7403 -0.969167 -1.09307 -0.957568 1.74671
7403 -0.302528 -3.26374 -2.11641 3.90163
7403 -0.0308635 -1.1961 -0.752141 1.41327
7404 9.83307 -8.55949 2.80764 13.3356
7404 3.18141 -2.86517 0.8939 4.37374
7404 -0.654777 -1.16474 0.381102 1.38946
7404 0 0 -0 0
7404 2.20465 6.77623 1.94258 7.38589
7404 0.470428 1.66027 0.466843 1.78766
7404 -5.44792 -11.7479 9.63229 16.1392
7404 -2.4966 -5.23613 4.23332 7.1813
7404 -9.30077 4.64204 4.07599 11.1654
7404 -2.22595 1.18048 0.962873 2.69731
7405 4.21107 -12.9863 4.24373 14.2964
7405 0.57905 -1.65273 0.517638 1.82614
7405 0.306758 -3.04846 -0.341054 3.08278
7405 0.249485 -2.0661 -0.128012 2.08504
7405 3.15916 5.72197 -3.83042 7.57584
7405 0.33186 0.66329 -0.395575 0.840574
7405 -5.34285 6.55453 -5.64505 10.1673
7405 -4.14028 5.17015 -4.29628 7.89496
7405 -8.19584 11.0007 -3.87651 14.2554
7405 -0.623377 0.875638 -0.272908 1.10897
7406 -7.6404 5.95037 4.61783 10.7288
7406 -5.74222 4.55391 3.38635 8.07332
7406 -0.530246 1.37565 -0.0468628 1.47505
7406 -0.397212 0.750624 -0.0450494 0.850437
7406 5.73657 -5.86591 5.6129 9.94092
7406 2.20267 -2.14753 2.15099 3.75372
7406 3.21734 -0.331806 2.16961 3.89469
7406 2.45202 -0.137944 1.6144 2.939
7406 6.39521 -3.65193 -3.51776 8.16149
7406 2.95808 -1.77886 -1.70408 3.84947
7407 3.56201 -1.15149 2.69755 4.61418
7407 1.51916 -0.566702 1.2332 2.0371
7407 1.43321 15.7276 10.4102 18.9152
7407 0.200968 2.80015 1.87215 3.37434
7407 6.85108 7.8017 5.25812 11.6384
7407 0.0450532 0.0519563 0.047613 0.0836436
7407 5.46211 3.11117 -0.521991 6.30765
7407 1.67737 0.87118 -0.146025 1.89575
7407 -12.4354 -7.93061 3.13019 15.0775
7407 -0.668246 -0.42737 0.136488 0.804877
7408 3.66604 -1.41507 0.354139 3.94559
7408 1.28429 -0.565361 0.17452 1.41404
7408 -0.55607 4.81373 1.44784 5.05741
7408 -0.550255 3.8108 1.09808 4.00384
7408 -8.97569 5.17856 -1.43652 10.4615
7408 -0.670854 0.39138 -0.144913 0.790078
7408 -1.94388 -8.94484 3.72935 9.88417
7408 -1.35855 -6.70371 2.71533 7.35924
7408 -3.2613 9.35557 6.39977 11.7949
7408 -1.98245 5.68904 4.01739 7.24118
7409 11.5977 3.78329 -3.95747 12.8251
7409 2.71091 0.817864 -0.934751 2.9819
7409 5.69153 -0.208677 0.681869 5.73603
7409 3.18235 -0.178655 0.462046 3.22067
7409 0.635975 -3.34545 0.655742 3.46792
7409 0.437482 -2.23881 0.327867 2.30459
7409 0.481488 4.77008 -2.0102 5.19869
7409 0.166089 2.59466 -1.05974 2.80765
7409 -0.76119 6.03855 -2.40653 6.54484
7409 -0.33396 2.80672 -1.02153 3.00545
7410 2.69585 1.37027 2.0718 3.66574
7410 2.38884 1.33906 1.95438 3.36441
7410 2.23597 3.10324 1.42161 4.08052
7410 0.629782 0.777983 0.329498 1.05378
7410 -2.51015 4.53433 -1.49656 5.3945
7410 -2.30643 4.29212 -1.28682 5.03963
7410 0.014094 7.26326 -2.03377 7.54263
7410 -0.0816808 3.16185 -0.870226 3.28044
7410 -14.1151 0.897786 4.08872 14.7228
7410 -4.60465 0.37001 1.33028 4.80722
7411 -2.53667 2.4217 1.70781 3.90076
7411 -1.43802 1.30701 1.0457 2.20673
7411 -1.17595 4.1755 -1.14198 4.48573
7411 -0.263611 0.999482 -0.338431 1.08765
7411 2.84711 8.04391 5.32307 10.0571
7411 1.15375 3.52383 2.3274 4.37782
7411 8.36617 8.40479 -1.47403 11.9501
7411 2.93908 2.84041 -0.504924 4.11838
7411 -0.829403 6.20856 -1.67379 6.48349
7411 -0.631727 4.12633 -1.037 4.30128
7412 -3.91298 10.3079 5.36652 12.2623
7412 -2.81723 7.26734 3.90463 8.71764
7412 -9.00076 -2.7817 -1.04534 9.47862
7412 -2.61263 -0.882744 -0.293461 2.7733
7412 1.46592 -1.39552 1.13126 2.31865
7412 0.733436 -0.668583 0.451532 1.09033
7412 0.271966 -9.22729 4.84265 10.4244
7412 0.0228054 -2.66812 1.45231 3.03786
7412 -0.0562372 2.56401 0.845288 2.70034
7412 0.0747282 2.07567 0.702479 2.19259
7413 -14.8548 -5.84964 4.53944 16.5979
7413 -1.58861 -0.644652 0.529732 1.7944
7413 -1.39366 -3.84402 -1.74784 4.44676
7413 -1.12962 -2.87412 -1.41139 3.39538
7413 -0.0648795 -10.4718 -3.74171 11.1204
7413 -0.126679 -5.83859 -2.13384 6.2176
7413 -4.59894 9.61521 3.88805 11.3455
7413 -0.90991 2.01168 0.847445 2.36495
7413 -13.5775 -4.0459 9.34767 16.9734
7413 -0.230781 -0.0646976 0.138022 0.276578
7414 0.689904 -10.0456 1.1621 10.1361
7414 0.0326551 -0.377721 0.018351 0.379574
7414 5.24753 -4.68149 -0.190345 7.03485
7414 2.66712 -2.50626 -0.121909 3.66193
7414 -1.83682 -1.74799 -1.18953 2.80077
7414 -0.435903 -0.473145 -0.243971 0.68804
7414 8.51951 12.7091 -10.2699 18.4275
7414 0.604289 0.967521 -0.768284 1.37533
7414 10.2502 -11.5596 10.0676 18.4404
7414 0.0916946 -0.108419 0.0779483 0.161983
7415 2.64669 -2.76941 -2.56451 4.60992
7415 0.594327 -0.679414 -0.668008 1.12297
7415 0.413507 1.58278 1.0191 1.92737
7415 0.0300268 0.18111 0.0675502 0.195616
7415 -0.688556 0.0148787 -0.134867 0.701797
7415 -0.444322 -0.095892 -0.117032 0.469376
7415 -0.346829 0.161509 -0.229826 0.446313
7415 -0.22237 0.211633 -0.270058 0.408862
7415 -12.7803 -2.23219 -0.59939 12.9876
7415 -2.06347 -0.332999 -0.0495654 2.09076
7416 -11.0579 0.491598 5.97953 12.5807
7416 -0.155462 -0.00615976 0.0736968 0.172156
7416 1.54412 1.5207 0.422554 2.20802
7416 0.132486 0.177021 0.0154361 0.221646
7416 9.81491 -3.3363 3.97682 11.1031
7416 0.950346 -0.330537 0.341922 1.0627
7416 4.19963 4.29271 2.83694 6.64172
7416 2.49134 2.64098 1.62533 3.97785
7416 -3.54242 -13.4546 -1.57136 14.0016
7416 -1.09134 -4.2723 -0.428899 4.4303
7417 4.68238 -11.3704 6.85949 14.0806
7417 1.74267 -4.02605 2.46898 5.03407
7417 3.25171 -0.244088 1.40196 3.54946
7417 1.77479 -0.0909559 0.666727 1.89808
7417 -1.40327 -2.71012 1.9682 3.63149
7417 0 0 -0 0
7417 7.5463 9.71444 3.52166 12.7953
7417 2.70854 3.52738 1.19307 4.60457
7417 -5.87335 -0.374451 1.32306 6.03216
7417 -3.45267 -0.312777 0.731578 3.54315
7418 0.89155 9.02757 4.04837 9.93384
7418 0.375449 3.78867 1.60376 4.13123
7418 -0.735612 -7.06015 3.75727 8.03143
7418 -0.0261866 -0.589142 0.331446 0.676484
7418 0.64324 3.36142 -0.175773 3.42693
7418 0.434667 2.09159 -0.00854029 2.13629
7418 4.33914 -1.81066 -2.83614 5.49093
7418 0.595295 -0.266386 -0.338987 0.735017
7418 0.560339 17.1941 -8.847 19.3447
7418 0.0557061 2.50841 -1.24047 2.79893
7419 -9.12626 -14.1804 -12.4778 20.9778
7419 -1.02852 -1.53039 -1.33282 2.27516
7419 6.77853 -8.38283 6.14528 12.4091
7419 0.20726 -0.231672 0.158014 0.348707
7419 -2.26459 -1.10085 -1.06452 2.73377
7419 -1.3493 -0.58216 -0.707894 1.63114
7419 -9.82571 -0.401489 -0.900509 9.87505
7419 -3.02495 -0.176664 -0.224351 3.0384
7419 6.69205 17.7239 11.3545 22.0872
7419 0.0433178 0.0896449 0.0549018 0.113696
7420 -3.77947 -0.996885 -0.92623 4.01698
7420 -2.59434 -0.799617 -0.628283 2.78653
7420 5.79166 -0.408173 -0.595097 5.83645
7420 1.59091 -0.134329 -0.0961964 1.59946
7420 2.465 -1.34812 0.754649 2.90915
7420 1.89119 -1.10201 0.695532 2.29669
7420 -0.482175 5.29939 1.49612 5.5276
7420 -0.131315 1.8403 0.592741 1.93785
7420 0.351194 -0.474417 0.38448 0.704439
7420 0.108241 -0.065369 0.0394884 0.132471
7421 -4.92339 -0.46721 2.34967 5.47531
7421 -3.06044 -0.291086 1.34365 3.35506
7421 -0.992767 11.3213 0.126841 11.3654
7421 -0.548813 7.49887 0.101626 7.51961
7421 -0.206967 -8.76589 4.62778 9.91463
7421 -0.0805306 -8.15622 4.38008 9.25827
7421 4.31782 -2.71294 -1.37907 5.28256
7421 1.86383 -1.16228 -0.685972 2.30116
7421 -1.40002 -11.0274 4.49035 11.9886
7421 -0.158068 -0.933873 0.378328 1.01992
7422 8.08439 5.67051 -3.01729 10.3255
7422 5.64433 4.06146 -2.20445 7.29476
7422 -4.53352 1.28097 -2.27844 5.23307
7422 -2.15415 0.61648 -0.9815 2.44617
7422 5.22661 -3.50955 3.25533 7.08742
7422 4.61732 -3.25432 2.91554 6.35693
7422 3.92201 2.57532 -2.58785 5.3583
7422 2.11652 1.50978 -1.44008 2.97202
7422 6.46174 0.638464 2.83209 7.08396
7422 3.58967 0.375315 1.68228 3.98204
7423 -6.91097 3.34296 -3.69397 8.51953
7423 -0.706516 0.334845 -0.329444 0.848421
7423 2.15522 -7.28549 0.651714 7.62549
7423 1.20948 -4.01233 0.457823 4.21559
7423 -2.57441 10.7451 7.87158 13.5664
7423 -1.44959 5.88697 4.43324 7.51075
7423 -2.51613 6.37597 -0.921509 6.91615
7423 -1.37835 3.31032 -0.553834 3.62833
7423 -7.75634 5.33269 3.27626 9.96656
7423 -4.01508 2.70995 1.59377 5.09949
7424 1.38643 0.441474 -0.754313 1.63893
7424 0.377696 0.196614 -0.221254 0.479859
7424 9.74917 -0.959161 -5.36038 11.1669
7424 3.06311 -0.30951 -1.7709 3.55169
7424 -13.7326 -1.77497 5.7095 14.9778
7424 -5.86144 -0.721051 2.52222 6.42168
7424 -4.0864 -11.4213 -7.78834 14.4154
7424 -2.27037 -6.63152 -4.45852 8.30723
7424 3.72954 2.93236 2.35677 5.29741
7424 0.549214 0.493402 0.391619 0.835731
7425 7.34044 -7.08877 -6.67426 12.1934
7425 5.65284 -5.45518 -5.28013 9.46538
7425 -13.8584 4.70174 -7.85458 16.6089
7425 -3.68985 1.18556 -2.11395 4.41468
7425 -1.55566 12.6367 -4.84534 13.6229
7425 -0.38837 3.73915 -1.41273 4.01596
7425 7.45683 5.86247 -0.553075 9.50152
7425 3.37343 2.72811 -0.322162 4.35045
7425 -3.5799 5.41958 -1.08405 6.58504
7425 -0.361956 0.47396 -0.102261 0.605068
